	gene	1	2	3	4	5	6	7	average.FC
srw-83	srw-83	-0.65	0.44	-0.43	-0.49	-0.27	-0.25	0	-0.235714286
srw-82	srw-82	0.023271805	0.010004527	0.014366823	0.010039133	-0.35	-0.22	0.17	-0.04890253
ZK262.8	ZK262.8	0.023271805	0.010004527	-0.47	0.010039133	-0.11	0.009050309	-0.7	-0.175376318
ZK262.9	ZK262.9	0.023271805	0.010004527	-0.14	0.010039133	-0.44	-0.88	0.022240009	-0.199206361
kri-1	kri-1	-0.1975	0.16	-0.66	-0.93	0.38	0.1	-0.08	-0.175357143
col-63	col-63	0.05	0.26	-0.19	0.16	0.23	-0.08	-0.16	0.038571429
ZK265.3	ZK265.3	-0.46	-0.05	-0.11	0.03	-0.16	0.44	-0.07	-0.054285714
ceh-8	ceh-8	-0.24	0.03	-0.03	0.02	-0.25	-0.12	-0.01	-0.085714286
sre-23	sre-23	0.023271805	0.010004527	0.014366823	0.010039133	0.37	0.34	0.022240009	0.112846042
ZK265.6	ZK265.6	0.04	-0.92	-0.3	-0.25	0.21	-0.09	0.26	-0.15
ZK265.7	ZK265.7	0.12	0.23	0.2	0.18	0.08	-0.04	0.21	0.14
cutl-8	cutl-8	0.202222222	0	0.01	0.13	0.12	0.3	0.17	0.133174603
ZK265.9	ZK265.9	-0.06	-0.15	-0.54	-0.56	-0.44	0.02	-0.39	-0.302857143
ptr-23	ptr-23	-0.03	-0.41	0	0.09	-0.14	-0.16	-0.29	-0.134285714
frm-1	frm-1	0.49	0.17	-0.19	0.02	-0.48	0.06	-0.59	-0.074285714
ZK285.2	ZK285.2	0.359	0.01	0.33	0.39	0.42	0.53	0.27	0.329857143
ZK287.1	ZK287.1	0.256	-0.57	0.38	0.7	0.38	0.02	-0.21	0.136571429
sulp-8	sulp-8	-0.07	0	0.33	0.43	0.23	0.39	0.23	0.22
ZK287.3	ZK287.3	1.48	1.27	1.71	1.52	1.13	1.31	0.93	1.335714286
ZK287.4	ZK287.4	-0.29	-0.75	-0.3	-0.28	-0.88	-0.25	-0.19	-0.42
rbx-1	rbx-1	-0.12	0.02	0.02	0.02	0.34	0.17	0.03	0.068571429
ztf-9	ztf-9	0.38	-0.74	-0.12	0	-0.01	-0.02	0.01	-0.071428571
ZK287.7	ZK287.7	-0.13	-0.58	-0.09	-0.23	0.16	0.1	0.12	-0.092857143
her-1	her-1	0.023271805	0.010004527	0.014366823	0.010039133	0.63	0.61	0.47	0.252526041
ZK287.9	ZK287.9	0.14	0.33	0.03	0.01	0.19	-0.31	0.52	0.13
cyk-3	cyk-3	-0.18	-0.16	0.14	0.11	0.04	0.14	-0.27	-0.025714286
eftu-2	eftu-2	-0.18	-0.2	-0.16	-0.09	-0.36	0.12	-0.26	-0.161428571
ZK328.4	ZK328.4	0.01	-0.69	-0.3	-0.53	0.23	0.49	-0.19	-0.14
npp-10	npp-10	0.26	0.14	0.08	0.08	-0.07	0.3	0.14	0.132857143
ZK328.6	ZK328.6	0.06	0.22	0.51	0.3	-0.26	-0.41	0.27	0.098571429
ZK328.7	ZK328.7	-0.1025	0.0175	0.53	0.28	-0.16	0.17	-0.14	0.085
tbx-7	tbx-7	0.184	0.03	-0.07	-0.38	-0.13	-0.43	-0.07	-0.123714286
tep-1	tep-1	0.51	0.5	0.56	0.59	0.38	0.74	-0.13	0.45
ZK337.2	ZK337.2	-0.06	0.05	-0.06	0.04	-0.33	-0.21	-0.14	-0.101428571
mtd-1	mtd-1	-0.01	-0.16	-0.25	-0.11	0.09	0.01	-0.08	-0.072857143
cyy-1	cyy-1	0.222222222	0.16	0.03	0.12	0.12	0.13	0.11	0.127460317
ZK353.2	ZK353.2	-1.59	-0.28	-0.44	-0.48	-0.53	-0.88	-0.62	-0.688571429
ZK353.3	ZK353.3	0.41	-0.06	0.25	0.54	-0.05	-0.08	-0.16	0.121428571
ZK353.4	ZK353.4	-0.1	-0.16	0.34	0.25	0.21	0.1	0.32	0.137142857
lap-1	lap-1	-0.33	0.05	0.12	-0.23	-0.21	-0.14	-0.01	-0.107142857
cutc-1	cutc-1	-0.26	-0.13	0.05	0.02	-0.04	-0.06	-0.17	-0.084285714
ubxn-4	ubxn-4	-0.13	0.07	-0.08	-0.17	0	0.01	-0.03	-0.047142857
ZK353.9	ZK353.9	-0.25	-0.24	0	-0.2	0.04	-0.38	-0.18	-0.172857143
msp-59	msp-59	0.95	1.68	2.12	2.15	1.81	3.99	0.95	1.95
ZK354.2	ZK354.2	-0.017777778	-0.35	-0.5	-0.204	-0.32	0.09	0.15	-0.164539683
ZK354.6	ZK354.6	0.123333333	0.18	0.17	0.28	-0.3	0.73	0.24	0.203333333
ZK354.8	ZK354.8	0.28	0.23	-0.03	-0.02	-0.1	0.45	-0.13	0.097142857
ZK354.9	ZK354.9	-0.28	0.53	-0.32	-0.36	0.05	0.06	0.13	-0.027142857
ZK355.2	ZK355.2	-0.01	0.39	-0.67	-0.66	-0.64	-0.31	-0.51	-0.344285714
ZK355.3	ZK355.3	0.023271805	0.010004527	0.014366823	0.010039133	-0.48	-1.8	-2.42	-0.663188245
irld-64	irld-64	0.023271805	0.010004527	-0.39	0.01	0.039373646	-0.39	0.022240009	-0.096444287
irld-65	irld-65	-0.2475	-0.02	-0.3	-0.61	-0.42	-0.28	-0.368	-0.320785714
irld-66	irld-66	-0.247777778	-0.03	0.03	-0.11	0.11	-0.16	0.14	-0.038253968
irld-67	irld-67	0.12	0.14	-0.15	0.01	-0.28	-0.61	0.28	-0.07
sma-2	sma-2	-0.17	-0.48	-0.2	-0.17	0.13	0.03	-0.22	-0.154285714
hipr-1	hipr-1	-0.41	-0.21	0.25	0.42	0.26	0.19	0.15	0.092857143
ZK370.4	ZK370.4	-0.33	-0.06	-0.16	-0.08	-0.33	-0.4	-0.4	-0.251428571
pdhk-2	pdhk-2	-0.22	-0.34	0.2	0.14	0.08	-0.15	-0.26	-0.078571429
ZK370.6	ZK370.6	1.16	1.04	0.86	0.92	1.15	0.95	1.2	1.04
ugtp-1	ugtp-1	-0.3	0.12	0.11	-0.1	0.32	0.14	0.23	0.074285714
wrt-6	wrt-6	-0.38	-0.48	-0.53	-0.58	-0.2	-0.55	-0.07	-0.398571429
sax-3	sax-3	-0.11	0.13	-0.07	-0.12	-0.23	0.41	-0.26	-0.035714286
tbx-32	tbx-32	0.023271805	0.010004527	0.014366823	0.010039133	-0.12	-0.41	0.1	-0.053188245
ZK380.3	ZK380.3	0.17	0.14	0.04	0.08	-0.13	0.25	0.2	0.107142857
ZK380.4	ZK380.4	0.221111111	-0.19	0.57	0.25	-0.21	-0.31	-0.04	0.041587302
ZK380.5	ZK380.5	0.1	0.16	0.01	-0.18	0.65	0.38	0.23	0.192857143
him-3	him-3	0.023271805	0.010004527	0.014366823	0.010039133	0.039373646	3.33	0.022240009	0.492756563
ZK381.2	ZK381.2	-0.39	0.2	-0.89	-1	-0.61	-0.63	-0.285	-0.515
nhr-249	nhr-249	0.023271805	0.010004527	0.014366823	0.010039133	0.039373646	-0.86	0.022240009	-0.105814865
pgl-1	pgl-1	0.258571429	0.277	0.09	0.12	1.01	0.86	0.8	0.487938776
prkl-1	prkl-1	-0.09	0.09	0.05	0.1	0.04	0.01	0.02	0.031428571
ZK381.8	ZK381.8	0.0425	-0.04	-0.23	-0.14	-0.23	-0.2	0.05	-0.106785714
scl-19	scl-19	-1.695555556	-0.24	-1.39	-0.88	-2.89	-3.47	-1.55	-1.730793651
scl-20	scl-20	-4.23	-4.49	-4.93	-4.71	-5.42	-5.91	-4.69	-4.911428571
ZK384.4	ZK384.4	-0.361428571	0.176666667	-0.08	-0.53	-0.74	-0.4	-0.363333333	-0.32829932
asp-19	asp-19	0.89	0.37	0.39	0.48	0.33	0.88	0.46	0.542857143
ZK39.10	ZK39.10	-0.22	-0.17	0.08	-0.31	-0.31	-0.18	-0.12	-0.175714286
clec-95	clec-95	0.023271805	0.010004527	0.014366823	0.010039133	-0.36	1.03	-0.13	0.085383184
clec-94	clec-94	0.023271805	0.010004527	0.014366823	0.010039133	-0.03	2.76	-0.2	0.369668898
clec-93	clec-93	0.0025	-0.03	-0.14	0.33	0.06	-0.11	-0.02	0.013214286
clec-96	clec-96	0.5	0.64	1.49	-0.03	0.39	0.34	0.41	0.534285714
clec-97	clec-97	0.19	0.58	0.83	0.89	0.58	0.06	0.86	0.57
clec-98	clec-98	0.25	0.63	0.65	0.75	0.5	0.07	0.54	0.484285714
clec-99	clec-99	0.25	0.1575	0.48	0.12	-0.04	0.18	0.05	0.171071429
ZK39.9	ZK39.9	0.14	-0.13	0.8	0.15	-0.02	0.36	0.19	0.212857143
acl-9	acl-9	0.48	0.59	0.19	0.15	0.67	0.32	0.73	0.447142857
ZK402.1	ZK402.1	-0.13	-0.12	-0.27	0.49	-0.27	-0.35	-0.55	-0.171428571
ZK402.2	ZK402.2	-0.49	0.12	-0.11	-0.19	0.03	-0.21	-0.38	-0.175714286
ZK402.3	ZK402.3	0.1	0.12	-0.12	-0.19	0.56	0.4	0.05	0.131428571
ZK402.5	ZK402.5	-0.2	-0.05	-0.25	-0.14	-0.63	-0.33	-0.43	-0.29
nhr-9	nhr-9	0.045	0.16	0.23	-0.002857143	-0.14	-0.42	-0.26	-0.055408163
ZK418.10	ZK418.10	-0.213333333	-0.1	0.2	0.17	-0.11	-0.29	-0.24	-0.083333333
ZK418.11	ZK418.11	-0.106666667	0.11	0.05	-0.11	-0.02	-0.22	-0.04	-0.048095238
ZK418.13	ZK418.13	0.175	0.07	-0.46	-0.06	-0.32	0.01	-0.29	-0.125
ZK418.2	ZK418.2	0.023271805	0.010004527	0.014366823	0.010039133	-0.05	0.009050309	0.022240009	0.005567515
lin-37	lin-37	-0.07	-0.52	0.04	0.09	0.23	0.13	0.15	0.007142857
ZK418.5	ZK418.5	0	-0.19	-0.08	-0.12	-0.06	-0.35	-0.04	-0.12
ZK418.7	ZK418.7	-0.13	-0.35	-0.22	-0.08	0.04	0.07	-0.42	-0.155714286
ZK418.8	ZK418.8	0.22	-0.175555556	-0.3	0.13	0.46	0.19	0.46	0.140634921
ZK418.9	ZK418.9	-0.64	0.2	-0.14	-0.15	-0.19	-0.2	-0.25	-0.195714286
toe-1	toe-1	0.17	-0.61	0	0.04	0.09	0.05	0.26	0
tag-231	tag-231	-0.07	-0.09	-0.15	-0.16	0.23	0.2	0.16	0.017142857
sod-5	sod-5	-0.4	-0.59	-0.67	-0.68	-1.02	-1.08	-0.45	-0.698571429
ZK430.7	ZK430.7	-0.27	-1.03	-0.25	-0.16	-0.09	-0.31	0.01	-0.3
mlt-7	mlt-7	-0.2	0.46	0.79	0.67	0.21	0.47	0.18	0.368571429
aco-1	aco-1	-0.31	-0.5	-0.28	-0.18	-0.83	-0.09	-0.99	-0.454285714
gcy-9	gcy-9	-0.07	0.06	0.57	0.69	0.07	0.05	0.09	0.208571429
npr-9	npr-9	0.036666667	0.171111111	0.18	-0.17	0.22	-0.51	0.05	-0.003174603
asm-2	asm-2	-0.14	-0.68	-0.35	-0.32	-0.3	-0.34	-0.17	-0.328571429
ZK455.5	ZK455.5	0.32	0.72	0.8	0.69	0.31	-0.47	-0.14	0.318571429
pgp-3	pgp-3	-0.19	0.05	-0.38	-0.38	-0.29	-0.21	0.28	-0.16
2-Oct	2-Oct	-0.31	-0.14	0.34	0.45	0.17	0.08	-0.16	0.061428571
ZK470.14	ZK470.14	0.6	0.43	0.3	0.09	-0.1	0.53	0.33	0.311428571
ZK470.2	ZK470.2	0.51	0.07	0.03	-0.04	-0.38	-0.09	-0.19	-0.012857143
ZK470.4	ZK470.4	-0.03	0.12	0.1	0.32	-0.04	-0.23	-0.48	-0.034285714
nck-1	nck-1	-0.25	-0.09	-0.2	-0.13	0.08	0.41	-0.14	-0.045714286
ZK470.6	ZK470.6	0.84	0.3	0.28	0.05	0.06	-0.03	0.07	0.224285714
ZK484.1	ZK484.1	0.13	0.06	0.34	0.21	-0.6	-0.41	-0.51	-0.111428571
haf-9	haf-9	-0.45	-0.92	-0.66	-0.42	-0.5	0.03	-0.62	-0.505714286
ZK484.3	ZK484.3	0.62	-0.28	-0.27	-0.28	-0.17	0.06	-0.27	-0.084285714
ZK484.4	ZK484.4	0.326666667	-0.34	0.21	0.71	0.13	-0.06	0.14	0.15952381
ZK484.5	ZK484.5	0.18	0.32	0.36	0.58	0.07	1.74	0.1	0.478571429
ZK484.7	ZK484.7	0.023271805	0.010004527	0.014366823	0.010039133	-0.02	2.19	0.022240009	0.321417471
nspd-1	nspd-1	0.71	-0.17	0.75	1.32	0.6	2.75	0.04	0.857142857
pqn-97	pqn-97	-0.02	0.078	0.62	0.58	-0.2	-0.26	-0.1	0.099714286
nhr-90	nhr-90	0.14	0.03	-0.14	0.05	0.28	0.18	-0.08	0.065714286
ZK488.3	ZK488.3	0.09	-0.18	-0.01	-0.36	-0.37	-0.41	0.02	-0.174285714
nhr-251	nhr-251	0.255	0.26	0.12	0.3	0.05	0.25	0.22	0.207857143
ZK488.5	ZK488.5	0.045	0.12625	-0.07	-0.136	-0.2	-0.25	0.22	-0.037821429
ZK488.6	ZK488.6	0.54	0.3	0.25	0.23	-0.02	0.48	0.34	0.302857143
pqn-98	pqn-98	0.023271805	0.010004527	0.014366823	0.010039133	-0.44	-0.75	0.022240009	-0.158582529
srw-110	srw-110	0.088	-0.32	-0.12	0.05	-0.11	-0.42	0.14	-0.098857143
srw-109	srw-109	0.25	0.25	0.164	0.36	-0.05	-0.2	0.21	0.140571429
ZK507.1	ZK507.1	0.023271805	0.010004527	0.014366823	0.010039133	0.12	-0.29	0.48	0.052526041
ZK507.3	ZK507.3	-0.095	-0.22125	-0.01	0.26	0.01	-0.2	-0.16	-0.059464286
dos-1	dos-1	0.26	-0.48	0.69	0.84	1.51	0.72	0.94	0.64
cya-1	cya-1	-0.51	-0.21	-0.12	-0.06	-0.21	0.12	-0.04	-0.147142857
ZK507.7	ZK507.7	0.03	0.29	-0.04	-0.1	-0.18	-0.34	-0.04	-0.054285714
ZK512.1	ZK512.1	0.2	0.415	0.01	-0.4	0.07	0.21	0.47	0.139285714
ZK512.11	ZK512.11	0.11	0.04	0.03	0.07	0.52	0.21	0.09	0.152857143
ZK512.2	ZK512.2	-0.46	-0.28	0.09	-0.03	0.19	-0.12	0.1	-0.072857143
ced-11	ced-11	0.12	0.03	-0.01	0.09	-0.62	-0.67	-0.24	-0.185714286
ZK512.4	ZK512.4	0.09	0.2	-0.04	-0.3	0.16	-0.16	0.24	0.027142857
sec-16	sec-16	-0.63	0.08	-0.2	0.31	-0.27	-0.26	-0.17	-0.162857143
eat-4	eat-4	0.418	-0.31	0.33	0.84	-0.25	-0.16	0.16	0.146857143
ZK512.7	ZK512.7	0.22	0.26	0.15	0.17	0.72	0	0.72	0.32
grl-11	grl-11	-0.422	-0.09	-0.3	-0.47	-0.14	-0.54	0.08	-0.268857143
sid-2	sid-2	-0.05	0.44	0.07	-0.03	0.32	0.52	0.08	0.192857143
dyf-2	dyf-2	-0.215	-0.14	0.21	0.05	0.17	-0.07	-0.28	-0.039285714
cul-2	cul-2	-0.08	-0.16	0.04	0.1	-0.02	0.19	-0.06	0.001428571
cyn-2	cyn-2	0.34	0.4	-0.1	-0.12	0.42	0.64	0.39	0.281428571
spe-4	spe-4	-0.37	-1.23	-0.44	-0.56	-0.04	-0.03	-0.17	-0.405714286
unc-13	unc-13	-0.06	-0.36	0.03	0.05	0.17	0.25	0.08	0.022857143
lars-2	lars-2	-0.25	-1.03	-0.36	-0.25	0.08	-0.13	-0.29	-0.318571429
ZK524.4	ZK524.4	0.01	-0.01	-0.16	-0.23	-0.12	0.02	0.17	-0.045714286
flp-15	flp-15	0.12	0.03	-0.08	-0.02	-0.12	-0.24	0.27	-0.005714286
aqp-11	aqp-11	0.38	0.32	0.46	0.24	0.6	0	0.28	0.325714286
ZK54.1	ZK54.1	-0.12	-0.03	-0.01	0.09	-0.06	0.04	-0.06	-0.021428571
tps-1	tps-1	-0.33	-0.3	-0.36	-0.19	-0.56	-0.1	-0.38	-0.317142857
zyg-12	zyg-12	-0.034285714	0.08	0.02	0.12	-0.13	0.01	-0.51	-0.063469388
gst-30	gst-30	1.52	1.43	1.61	1.44	0.57	-0.1	0.96	1.061428571
mdt-4	mdt-4	-0.35	0.27	-0.29	-0.48	-0.04	0.04	0.02	-0.118571429
ZK546.14	ZK546.14	0.39	-0.5	-0.06	0.16	0.28	0.42	0.21	0.128571429
try-1	try-1	0.248	0.08125	-0.49	-0.079	1.16	0.55	0.7	0.310035714
cblc-1	cblc-1	-0.88	-0.47	-0.6	-0.88	-0.23	-0.48	-0.31	-0.55
ZK546.2	ZK546.2	0.03	0.15	0.08	-0.08	0.2	-0.03	0.1	0.064285714
ZK546.3	ZK546.3	0.07	0.7	0.53	0.52	0.39	2.31	0.17	0.67
ZK546.4	ZK546.4	0.27	0.42	0.22	0.26	-0.12	0.32	0.04	0.201428571
ZK546.5	ZK546.5	-0.16	-0.15	-0.08	-0.12	0.28	0.46	0.13	0.051428571
msp-152	msp-152	0.08	0.62	0.19	0.33	0.06	2.86	-0.03	0.587142857
ZK546.7	ZK546.7	0.051428571	0.01	0.15	-0.04	-0.07	0.35	-0.25	0.02877551
ZK550.2	ZK550.2	-0.2	-0.39	0.1	0.37	-0.09	0.56	0.24	0.084285714
ZK550.3	ZK550.3	-0.18	-0.63	-0.35	-0.26	-0.36	-0.49	-0.35	-0.374285714
ZK550.4	ZK550.4	-0.232	-0.19	-0.2	-0.23	0.36	0.21	-0.17	-0.064571429
ZK550.5	ZK550.5	0.35	0.42	0.26	0.55	-0.15	0.72	0.36	0.358571429
ZK550.6	ZK550.6	0.09	0.3	0.29	0.37	0.66	0.58	0.24	0.361428571
ZK550.7	ZK550.7	0.023271805	2.12	-1.3	-1.01	-0.86	-0.921	-0.394285714	-0.334573416
slcf-2	slcf-2	-0.56	0.33	-0.17	-0.07	-0.19	-0.26	-0.15	-0.152857143
ZK563.2	ZK563.2	0.28	-0.19	0.34	0.76	0.22	0.04	-0.15	0.185714286
clc-3	clc-3	0.49	0.29	0.07	0.14	0.24	0.22	0.46	0.272857143
ZK563.5	ZK563.5	-0.18	-0.21	-0.09	-0.23	-0.04	-0.28	-0.19	-0.174285714
acp-1	acp-1	0.13	-0.4	-0.33	-0.34	-0.12	0.3	0.07	-0.098571429
ZK563.7	ZK563.7	0.43	0.39	0.39	0.26	0.69	0.71	0.65	0.502857143
pyk-2	pyk-2	-0.73	-0.39	-0.35	-0.44	-0.68	-0.11	-1.16	-0.551428571
ZK593.2	ZK593.2	-0.157142857	-0.2	0.14	-0.05	0.25	-0.44	0.15	-0.043877551
ZK593.3	ZK593.3	-0.26	-0.8	0.04	-0.03	-0.11	-0.71	0.06	-0.258571429
rbr-2	rbr-2	-0.28	0.19	0.16	0.18	-0.08	0.19	-0.2	0.022857143
dnc-1	dnc-1	0.17	0.24	0.02	0.09	-0.23	-0.14	0.08	0.032857143
lgg-2	lgg-2	0.17	0.3	0.13	0.17	-0.18	0.61	-0.1	0.157142857
lsm-7	lsm-7	-0.09	0.22	-0.31	-0.32	0.29	-0.6	0.4	-0.058571429
fic-1	fic-1	-0.5	-0.49	-0.13	-0.23	-0.43	-0.48	-0.35	-0.372857143
ZK593.9	ZK593.9	-0.14	-0.17	-0.41	-0.62	-0.36	0.17	-0.38	-0.272857143
ZK596.1	ZK596.1	-0.05	-0.11	0.22	0.06	0.24	0.22	0.13	0.101428571
ZK596.2	ZK596.2	0.273333333	0.524	0.61	0.71	0.01	0.84	0.004	0.42447619
ZK596.3	ZK596.3	-0.96	-0.02	0.09	-0.06	0.04	-0.46	0.02	-0.192857143
dod-19	dod-19	-0.51	0.84	0.99	0.73	0.5	0.71	-0.22	0.434285714
ZK6.11	ZK6.11	-0.18	1.24	0.92	0.91	1.2	1.06	-0.27	0.697142857
scl-27	scl-27	0.085	-0.06	-0.04	-0.29	-0.24	-0.135	-0.032	-0.101714286
nhr-253	nhr-253	0.023271805	0.010004527	0.014366823	0.010039133	-0.67	0.009050309	0.022240009	-0.083003913
nhr-254	nhr-254	0.036666667	0.08	-0.27	-0.55	-0.16	-0.083	-0.22	-0.166619048
ZK6.6	ZK6.6	-0.521428571	0.69	-0.12	-0.1	-1.82	-1.88	-2.12	-0.83877551
lipl-5	lipl-5	-1.75	-1.61	-0.3	-0.69	-1.62	-1.64	-1.35	-1.28
ZK6.8	ZK6.8	-0.094285714	-0.49	-0.28	0.13	-0.69	-0.46	-0.64	-0.360612245
srh-62	srh-62	0.023271805	0.010004527	0.014366823	0.010039133	-0.53	-0.46	-0.02	-0.136045387
ehn-3	ehn-3	-0.05	0.05	-0.07	-0.16	-0.17	0.08	-0.11	-0.061428571
ZK616.2	ZK616.2	-0.062857143	-0.48	-0.49	-0.48	-0.08	-0.88	-0.04	-0.358979592
ZK616.3	ZK616.3	-0.34	-0.35	-0.45	-0.58	0.21	-0.73	-0.04	-0.325714286
swsn-6	swsn-6	-0.73	-0.36	-0.58	-0.53	-0.18	-0.03	-0.54	-0.421428571
ZK616.5	ZK616.5	0.55	0.14	0.09	0.06	0.01	0.59	-0.06	0.197142857
perm-3	perm-3	-0.33	0.27	0	-0.01	-0.27	-0.26	-0.09	-0.098571429
ZK616.61	ZK616.61	0.023271805	0.010004527	0.014366823	-0.32	-0.11	0.009050309	0.022240009	-0.050152361
ZK616.8	ZK616.8	-0.03	-0.19	-0.69	-0.67	-0.6	-0.11	-0.59	-0.411428571
spp-7	spp-7	0.023271805	0.010004527	0.014366823	0.010039133	0.04	-0.49	0.09	-0.043188245
unc-22	unc-22	0.23	0.12	0.11	0.09	-0.21	0.2	-0.05	0.07
lips-6	lips-6	-0.854	-1.053	-1.3	-1.46	-1.37	-1.04	-1.18	-1.179571429
ZK622.1	ZK622.1	-0.051428571	0.08	-0.55	-0.2	-0.48	0.44	-0.29	-0.150204082
gur-5	gur-5	-0.48	-0.13	-0.18	-0.5	-0.04	-0.63	-0.19	-0.307142857
pmt-1	pmt-1	-0.72	-0.59	-0.43	-0.24	-0.87	-0.74	-0.64	-0.604285714
ZK622.4	ZK622.4	0.07	-0.03	-0.04	-0.07	0	-0.36	0.23	-0.028571429
ZK622.5	ZK622.5	0.13	-0.41	0.16	0.14	0.55	0.04	0.2	0.115714286
mcm-6	mcm-6	-0.71	-0.47	-0.46	-0.35	0.91	1.23	0.84	0.141428571
ZK632.10	ZK632.10	0.4	-0.01	0.4	0.47	0.02	-0.3	-0.01	0.138571429
ZK632.11	ZK632.11	-0.12	-0.59	-0.13	-0.22	0.26	-0.07	0.02	-0.121428571
ZK632.12	ZK632.12	-0.07	0.2	-0.04	-0.02	0.22	-0.23	0.1	0.022857143
lin-52	lin-52	0.03	-0.03	0.21	-0.01	0.32	-0.47	0.34	0.055714286
ZK632.14	ZK632.14	0.23	0.13	-0.08	-0.29	-0.23	-0.62	0.02	-0.12
ZK632.2	ZK632.2	-0.47	-0.4	-0.18	-0.2	0.34	0.14	-0.02	-0.112857143
riok-3	riok-3	0.04	-0.32	0.12	0.36	0.38	0.04	0.22	0.12
ZK632.4	ZK632.4	-0.3	-0.15	0.03	0.06	0.36	0.44	-0.1	0.048571429
ZK632.5	ZK632.5	-0.42	-0.1	-0.47	-0.5	-0.1	-0.01	-0.08	-0.24
cnx-1	cnx-1	-0.04	-0.57	0.3	0.27	0.38	0.44	-0.26	0.074285714
panl-3	panl-3	-0.098333333	-0.33	-0.02	0.14	-0.38	0.14	-0.71	-0.179761905
arl-5	arl-5	-0.22	-0.23	-0.08	-0.14	0.22	-0.36	-0.01	-0.117142857
ZK632.9	ZK632.9	-0.25	-0.2	0.38	0.25	-0.55	-0.28	0.22	-0.061428571
svop-1	svop-1	-0.38	0.03	0.3	0.24	-0.07	0.03	-0.26	-0.015714286
trxr-2	trxr-2	-0.42	-0.86	-0.14	-0.28	-0.11	-0.27	-0.39	-0.352857143
cdc-25.3	cdc-25.3	0.023271805	0.010004527	0.014366823	0.010039133	1.76	1.65	1.89	0.765383184
ZK637.12	ZK637.12	-0.64	0.17	-0.9	-1.1	-0.16	1.18	-0.121428571	-0.224489796
glb-1	glb-1	-0.16	-0.12	-0.78	-0.88	-0.09	-0.55	-0.02	-0.371428571
ZK637.14	ZK637.14	0.01	-0.14	-0.26	-0.16	0.26	0.15	-0.03	-0.024285714
ZK637.15	ZK637.15	0.023271805	0.010004527	0.014366823	0.010039133	-0.13	0.94	0.022240009	0.127131757
ZK637.2	ZK637.2	-0.16	-0.36	-0.02	0.13	-0.07	-0.56	-0.04	-0.154285714
tag-256	tag-256	-0.24	-0.11	0.35	0.31	0.2	0.26	-0.09	0.097142857
ZK637.4	ZK637.4	-0.042	-0.09	-0.17	-0.08	-0.04	-0.29	-0.02	-0.104571429
asna-1	asna-1	-0.28	-0.06	0.11	-0.01	0.07	-0.16	-0.26	-0.084285714
ZK637.6	ZK637.6	0.2	0.29	-0.15	-0.12	-0.01	0.25	0.35	0.115714286
lin-9	lin-9	-0.05	0.25	0.2	0.25	0.19	0.04	0.16	0.148571429
unc-32	unc-32	0.01	0.04	-0.01	0.16	-0.08	0.38	-0.13	0.052857143
tpk-1	tpk-1	0.44	-0.2	0.12	-0.08	0.11	-0.42	-0.13	-0.022857143
arrd-15	arrd-15	0.271666667	0.23	0.31	0.1	0.44	0.17	0	0.217380952
ZK643.2	ZK643.2	-0.09875	-0.00625	-0.1	-0.35	0.66	0.13	0.39	0.089285714
seb-2	seb-2	-0.24	-0.04	-0.01	-0.02	-0.23	-0.18	-0.12	-0.12
ZK643.5	ZK643.5	-0.09	-0.07	0.28	-0.04	0.67	0.69	-0.03	0.201428571
ZK643.6	ZK643.6	0.24	0.07	0.15	0.16	0.03	0.15	0.14	0.134285714
ZK643.7	ZK643.7	-0.26	0.03	-0.07	-0.25	-0.16	-0.23	0.02	-0.131428571
snr-5	snr-5	0.06	0.01	-0.12	-0.17	0.16	-0.09	0.22	0.01
tag-307	tag-307	-0.113333333	-0.01	0.01	-0.09	0.11	-0.01	0.03	-0.01047619
cuc-1	cuc-1	0.06	-0.03	0.24	0.02	0.31	-0.95	0.42	0.01
tomm-7	tomm-7	0.03	-0.29	-0.08	-0.23	-0.11	-0.64	-0.13	-0.207142857
ufm-1	ufm-1	0.13	-0.07	-0.23	-0.3	-0.05	-0.24	0.29	-0.067142857
rpl-35	rpl-35	0.09	-0.1	0.13	0.25	-0.33	-0.47	-0.08	-0.072857143
ceh-23	ceh-23	0.023271805	0.010004527	0.014366823	0.010039133	0.21	0.14	0.022240009	0.061417471
ZK652.6	ZK652.6	-0.42	-0.17	-0.26	-0.32	0	0.15	0.25	-0.11
ZK652.8	ZK652.8	-0.136666667	-0.16	-0.14	-0.01	0.08	0.19	-0.05	-0.032380952
coq-5	coq-5	-0.3	-0.24	-0.25	-0.32	0.26	-0.01	0.07	-0.112857143
ZK662.2	ZK662.2	-0.045	0.08	0.01	0.35	-0.1	-0.38	0.08	-0.000714286
nhr-48	nhr-48	0.07	-0.176666667	-0.41	-0.32	-0.35	-0.25	-0.52	-0.27952381
lin-15B	lin-15B	-0.26	0.4	-0.02	0.01	-0.31	0.1	-0.12	-0.028571429
ZK662.5	ZK662.5	0.0175	0.07875	-0.22	0.09	-0.08	-0.41	0.28	-0.034821429
ZK662.6	ZK662.6	0.03	0.66	0.08	0.15	0.01	-0.22	0.08	0.112857143
ZK666.1	ZK666.1	-0.13	0.41	0.05	0.09	-0.19	-0.01	-0.24	-0.002857143
sri-8	sri-8	0.26	0.45	-0.39	0.02	-0.18	-0.23	0.21	0.02
ZK666.11	ZK666.11	-0.245	0.111666667	0.03	0.104	0.41	0.1	1.12	0.232952381
